frame,label,id,transform,bbox,image_path,detection_score,raw_pose_score,render_score
351,0,0,0.882230 0.470800 -0.004282 -0.049193 0.314803 -0.596621 -0.738203 -0.057985 -0.350101 0.649916 -0.674566 1.013819 0.000000 0.000000 0.000000 1.000000,,,1,1,1
351,6,6,0.484608624568 0.868477481966 0.104409502978 -0.262352201628 0.619640370636 -0.256582399848 -0.741762282114 0.0215261324048 -0.617414198147 0.424160742415 -0.662485752693 0.895014636308 0.0 0.0 0.0 1.0,139 216 58 48,,0.9999113,0.20148246,0.496843397617
351,9,9,-0.880266725967 -0.473439260399 -0.0313967811846 -0.255921756514 -0.311167234398 0.625975061755 -0.715073544678 -0.046887850299 0.358197492164 -0.619685798429 -0.698343803462 0.930126099354 0.0 0.0 0.0 1.0,146 169 62 64,,0.9993204,0.17798297,0.754034399986
351,4,4,0.903552654222 -0.428465121124 -0.00320016072145 -0.109364487664 -0.292867413521 -0.612116329909 -0.73453541559 -0.0187914917893 0.312763935175 0.66462864717 -0.678562806389 0.881982440473 0.0 0.0 0.0 1.0,235 178 45 73,,0.9989247,0.09802592,0.814758777618
351,4,4,-0.0638990142542 0.995328783229 0.0723707762371 -0.039429619855 -0.755715625251 -0.000898108401719 -0.654899295429 -0.0198047110586 -0.651775122055 -0.0965391458275 0.75224290199 0.921065560931 0.0 0.0 0.0 1.0,279 183 45 64,,0.9938006,0.06349696,0.608800530434
351,8,8,-0.911197790754 0.405740912522 0.071364543229 -0.182954105517 0.17998254372 0.547890550086 -0.816959135503 -0.119811647092 -0.370573703979 -0.731566987385 -0.572262940341 0.965738113158 0.0 0.0 0.0 1.0,194 137 63 44,,0.99075574,0.16736923,0.401052474976
351,2,2,-0.330033250352 0.825689979886 -0.457508590933 -0.190965048619 0.0927884713671 -0.453941444143 -0.886187037183 -0.0695960216941 -0.939397867383 -0.334922711092 0.0732012592232 1.00545512664 0.0 0.0 0.0 1.0,174 115 120 105,,0.9862673,0.20863022,0.0301420018077
351,3,3,-0.0794284225302 0.966710461019 -0.243232420229 0.0670393560146 0.586317598291 -0.152027745945 -0.795687902634 -0.228671203694 -0.806177895771 -0.205811683388 -0.554724031706 0.987877129418 0.0 0.0 0.0 1.0,326 47 84 140,,0.98466116,0.24513245,0.147477641702
351,8,8,-0.169088451988 0.985598780098 -0.00203471694926 0.0777254755057 0.976335137345 0.167216062985 -0.137144040577 0.00424977607855 -0.134828761733 -0.0251760391727 -0.990549025572 0.893108007487 0.0 0.0 0.0 1.0,342 201 56 51,,0.97895813,0.12253589,0.826915621758
351,9,9,-0.981587430849 0.188805835093 0.0289563850319 -0.202283724628 0.0919007208714 0.59970019353 -0.794930144971 -0.220498662813 -0.167452599569 -0.777632326048 -0.606009564597 1.01764806477 0.0 0.0 0.0 1.0,188 84 60 56,,0.97382843,0.23685303,0.526636660099
351,10,10,-0.669843833259 0.593534318255 -0.446123583886 -0.0479898283555 0.0322754730376 0.62354567858 0.781120400812 -0.146638907567 0.741800197415 0.508829833813 -0.436834828438 0.956697550506 0.0 0.0 0.0 1.0,265 102 54 76,,0.9363583,0.102223456,0.417668998241
351,8,8,0.922585495436 0.384486424847 -0.0317205409712 0.0864447046983 0.155167895561 -0.445090485952 -0.881939557738 -0.0354030849705 -0.353212298481 0.808742634232 -0.470293975911 0.928713902594 0.0 0.0 0.0 1.0,341 182 117 42,,0.7105981,0.17424533,0.114152699709
351,12,12,-0.0934337520405 -0.0975337598368 -0.990836666495 0.11427806634 -0.886773178126 0.460616979882 0.0382796081646 -0.0305401491023 0.452662638768 0.882223987169 -0.129527494869 0.956029991059 0.0 0.0 0.0 1.0,324 180 140 50,,0.7082346,0.09389998,0.40431150794
361,-1,-1,0.869952 0.351215 -0.346167 0.378576 0.492647 -0.587688 0.641812 0.290797 0.021976 -0.728884 -0.684285 1.385734 0.000000 0.000000 0.000000 1.000000,,images/rgb_000361.png,,,
361,0,0,0.876376 0.481607 -0.004489 -0.049977 0.321937 -0.592707 -0.738279 -0.056907 -0.358221 0.645565 -0.674481 1.012966 0.000000 0.000000 0.000000 1.000000,,,1,1,1
361,6,6,-0.882606112545 0.465713455355 0.0641671847555 -0.263717120841 0.271101092024 0.615722189866 -0.739858353207 0.0188111699503 -0.384071149661 -0.635607711099 -0.669695594722 0.899562037596 0.0 0.0 0.0 1.0,137 213 58 50,,0.999925,0.22087076,0.438588947058
361,9,9,-0.895217394476 -0.445627213867 0.00148421298505 -0.26035656598 -0.310118531326 0.620596242942 -0.720199138971 -0.0498413974167 0.320019238727 -0.645195078645 -0.693765808711 0.932720803128 0.0 0.0 0.0 1.0,143 167 63 64,,0.9992667,0.18624951,0.774952411652
361,4,4,0.956470103302 -0.290361166949 0.0292460974647 -0.113361427596 -0.177904029901 -0.659583842891 -0.730273449019 -0.0189801713171 0.231333304204 0.693281722624 -0.682528648074 0.884064442752 0.0 0.0 0.0 1.0,232 176 46 74,,0.99856526,0.09865213,0.842624425888
361,4,4,0.959387402706 0.229497041183 -0.164033288137 -0.0463048566748 -0.281980506434 0.76386953393 -0.580508681352 -0.0225159920459 -0.00792499339316 0.603186905712 0.797560500061 0.922364176854 0.0 0.0 0.0 1.0,275 180 47 64,,0.9973441,0.07425431,0.458447694778
361,8,8,-0.934845534472 0.354473913017 -0.0202995484904 -0.186719326593 0.230429948042 0.562224274598 -0.794232902931 -0.119339893837 -0.270121946024 -0.74716270654 -0.607274257838 0.966355237096 0.0 0.0 0.0 1.0,188 139 64 42,,0.9932619,0.19114421,0.516543745995
361,8,8,0.992622378079 0.108164996108 0.054782735902 0.0754334017263 0.116337484231 -0.976937867893 -0.179047457508 0.00461785868248 0.0341526616649 0.184099798734 -0.982314033193 0.890905902154 0.0 0.0 0.0 1.0,342 206 55 50,,0.988497,0.107102305,0.815456271172
361,2,2,-0.533596303993 0.838532856723 -0.1101709243 -0.196641031289 0.0865519611977 -0.075439562389 -0.993386948998 -0.0611144540994 -0.841298842492 -0.539603113985 -0.0323223916125 1.02225050607 0.0 0.0 0.0 1.0,176 110 130 113,,0.9705913,0.15812057,0.0132988300174
361,10,10,-0.529694156201 0.56149747518 -0.635723749952 -0.0471740731608 -0.173200149568 0.662110871088 0.729116521947 -0.149387801691 0.830316692038 0.496316209441 -0.253464812489 0.958813972012 0.0 0.0 0.0 1.0,265 104 56 73,,0.95895076,0.09679426,0.379925727844
361,3,3,0.00170149114876 0.992657106474 -0.120950295143 0.0678915024437 0.57186362374 -0.10018737058 -0.814207889067 -0.232088223582 -0.820346939271 -0.0677817065566 -0.567834957964 0.986619706751 0.0 0.0 0.0 1.0,324 42 77 149,,0.95691085,0.24303146,0.14760799706
361,9,9,-0.989783317399 0.135162438269 0.0453883231597 -0.203684848392 0.05026512178 0.628684175072 -0.776034551774 -0.222050245767 -0.133425642702 -0.76582460348 -0.629055064819 1.02106883253 0.0 0.0 0.0 1.0,189 85 56 51,,0.8753498,0.19835532,0.525840759277
361,12,12,-0.11168587308 -0.0985792337789 -0.988841949162 0.107329316286 -0.776728062051 0.62934020411 0.0249884995972 -0.0310385864809 0.619854646975 0.770852153242 -0.146857667372 0.955893049842 0.0 0.0 0.0 1.0,319 181 141 51,,0.7181949,0.08805994,0.534061610699
371,-1,-1,0.863647 0.359763 -0.353106 0.388233 0.503542 -0.582842 0.637762 0.295931 0.023638 -0.728606 -0.684525 1.386309 0.000000 0.000000 0.000000 1.000000,,images/rgb_000371.png,,,
371,0,0,0.869768 0.493438 -0.004929 -0.052201 0.328997 -0.587300 -0.739487 -0.059317 -0.367786 0.641560 -0.673153 1.016025 0.000000 0.000000 0.000000 1.000000,,,1,1,1
371,6,6,0.883141867534 0.461634294132 0.0833919677805 -0.271048548039 0.353353244468 -0.537705214854 -0.765515895683 0.0167484296556 -0.308548094198 0.705525960118 -0.637989963218 0.901432043436 0.0 0.0 0.0 1.0,137 211 58 50,,0.9999367,0.20723398,0.447608858347
371,4,4,0.82692899195 0.558086611866 0.0687588243639 -0.116724397309 -0.37750728002 0.460370823042 0.803459369741 -0.0116063727703 0.416745360867 -0.690360803456 0.591375739482 0.89811465013 0.0 0.0 0.0 1.0,231 176 47 74,,0.9982199,0.09902884,0.638492822647
371,9,9,-0.891293953719 -0.453060932644 -0.0181900900421 -0.260744331432 -0.30959496178 0.63738725736 -0.70561210576 -0.0518892710269 0.331279410324 -0.623276243304 -0.708364790788 0.935421467599 0.0 0.0 0.0 1.0,144 165 61 63,,0.9981553,0.20184849,0.791829705238
371,4,4,0.986526843875 0.113857547205 -0.117478701294 -0.0465015151853 -0.162591345331 0.761941003347 -0.626905066052 -0.0236710382888 0.0181339663849 0.637559696313 0.770187505028 0.923369354635 0.0 0.0 0.0 1.0,274 179 47 62,,0.99646914,0.081974946,0.517680764198
371,8,8,-0.964343171965 0.264562210116 0.00700597344084 -0.182087904863 0.154971076736 0.58594095248 -0.795397489047 -0.121135222009 -0.214537204374 -0.765950414313 -0.606047647263 0.969217822099 0.0 0.0 0.0 1.0,196 140 63 43,,0.99526775,0.187695,0.550652801991
371,3,3,0.291725374889 0.948420583035 -0.124075393698 0.0677603668996 0.527364172172 -0.267703350905 -0.806363408039 -0.229891517808 -0.797987052248 0.169803750223 -0.578258896045 0.993793285213 0.0 0.0 0.0 1.0,327 52 80 144,,0.99029434,0.28013638,0.249327883124
371,8,8,-0.261428885786 0.96393597264 -0.0498234716483 0.0691970097889 0.903626732044 0.226275048646 -0.36367338574 -0.00964474133402 -0.339284050336 -0.140096548889 -0.930193146705 0.895680227359 0.0 0.0 0.0 1.0,336 193 62 51,,0.98458856,0.19935782,0.503660798073
371,2,2,-0.642233318276 0.761540627859 -0.0871334437351 -0.1836784449 0.385521788461 0.222671316853 -0.895427515365 -0.0584931532255 -0.662502313595 -0.608665225532 -0.436597443545 1.03786747791 0.0 0.0 0.0 1.0,178 109 129 107,,0.9555342,0.10656599,0.0427983365953
371,9,9,-0.991877546048 0.127070970114 0.00564820319895 -0.200382119891 0.0753854156956 0.623041562407 -0.778547526239 -0.222987577409 -0.102449854785 -0.771798017662 -0.627560233912 1.0246416024 0.0 0.0 0.0 1.0,189 84 59 53,,0.9451747,0.22446689,0.588756084442
371,10,10,-0.684055314164 0.572841158282 -0.451576499103 -0.0501462822181 0.00790948074425 0.624869957227 0.780688783492 -0.149633500195 0.729387254673 0.530462575431 -0.431976491013 0.958429864647 0.0 0.0 0.0 1.0,265 103 55 73,,0.87887573,0.09401721,0.373208373785
371,8,8,-0.94885334763 -0.004990152864 -0.315677720254 -0.110442752084 0.262147183763 0.544760338938 -0.796564515382 -0.125658227409 0.175943680579 -0.838576932365 -0.515589516737 1.00489785755 0.0 0.0 0.0 1.0,236 133 58 50,,0.7887806,0.16378666,0.160859242082
371,12,12,-0.0836840202185 -0.0798491466417 -0.993288023959 0.109397104824 -0.701839287042 0.712332880674 0.00186608556192 -0.0334933717527 0.707402714106 0.697284720105 -0.115652147339 0.958233942174 0.0 0.0 0.0 1.0,318 181 145 51,,0.76462704,0.06931825,0.542853474617
381,-1,-1,0.855142 0.369294 -0.363805 0.399714 0.517866 -0.576886 0.631679 0.302571 0.023401 -0.728577 -0.684564 1.386349 0.000000 0.000000 0.000000 1.000000,,images/rgb_000381.png,,,
381,0,0,0.860928 0.508725 -0.001293 -0.038604 0.342140 -0.580889 -0.738586 -0.059890 -0.376489 0.635428 -0.674158 1.016218 0.000000 0.000000 0.000000 1.000000,,,1,1,1
381,6,6,0.818609495005 0.569922486234 0.0711818401857 -0.272472775167 0.422216918406 -0.513117603468 -0.747290571881 0.0137721749875 -0.389373045419 0.641793334879 -0.660673858122 0.902568047761 0.0 0.0 0.0 1.0,136 210 57 49,,0.9999366,0.20744686,0.455081760883
381,9,9,-0.842656217936 -0.535758782487 -0.0537868512068 -0.263661287778 -0.351714803684 0.623303695407 -0.69841907202 -0.0554064941405 0.407709694813 -0.56960954195 -0.713665029601 0.938745336782 0.0 0.0 0.0 1.0,144 166 61 62,,0.99959594,0.19266427,0.711460351944
381,4,4,0.988874843356 -0.127556877868 0.076523114719 -0.120844530334 -0.0361756006094 -0.705224028987 -0.70806101069 -0.0218306570132 0.144283991136 0.697415451397 -0.701992747864 0.886743613657 0.0 0.0 0.0 1.0,229 176 47 73,,0.9984169,0.09982952,0.629397809505
381,4,4,0.334158291926 0.941927797566 0.0333205658629 -0.0479851215097 -0.698129745174 0.271109897833 -0.662656986834 -0.0189226209577 -0.633208571357 0.198170248698 0.748181433671 0.922539914471 0.0 0.0 0.0 1.0,274 178 46 62,,0.99402374,0.15013506,0.504198729992
381,3,3,0.0413950204342 0.511867192851 -0.858066681072 0.0690527646905 -0.763580915378 -0.537666362262 -0.357573864485 -0.138774423876 -0.644383921241 0.670005119215 0.368595309616 1.0554992925 0.0 0.0 0.0 1.0,313 130 104 55,,0.9868325,0.1509948,0.222240492702
381,8,8,-0.976010387743 0.169760121395 0.136327635502 -0.141216071579 0.00739660934082 0.651640511266 -0.758491881465 -0.115901399844 -0.217598283973 -0.739287593066 -0.637263557369 0.975240713932 0.0 0.0 0.0 1.0,192 139 89 44,,0.9864275,0.18552248,0.0677902400494
381,3,3,0.340053317847 0.936848132972 -0.0817270871152 0.066710061221 0.586491582604 -0.279208821975 -0.760309185309 -0.238666341894 -0.735113164455 0.21061341239 -0.644399430451 0.988052893287 0.0 0.0 0.0 1.0,326 43 68 117,,0.9827147,0.25983706,0.28151512146
381,8,8,-0.185275158528 0.982645306909 0.00901756295494 0.0707932380849 0.977118879205 0.185193107082 -0.10460501418 0.00979669953404 -0.104459616765 -0.0105694795772 -0.994472963216 0.88857193067 0.0 0.0 0.0 1.0,340 207 54 49,,0.9776483,0.12469572,0.923119962215
381,10,10,-0.489149745832 0.567276233431 -0.662518076083 -0.0480784538021 -0.208973127384 0.661245401119 0.720475364971 -0.151731916372 0.846795582289 0.490868815961 -0.204902531299 0.959232515706 0.0 0.0 0.0 1.0,264 102 55 75,,0.9325751,0.10417936,0.382843792439
381,9,9,-0.995568254713 0.0928719417174 0.0147869080436 -0.198554758114 0.0500390793285 0.656277525305 -0.752858486251 -0.22381754661 -0.0796237448743 -0.748782085938 -0.658016296934 1.0263619868 0.0 0.0 0.0 1.0,189 83 59 53,,0.92579824,0.19824474,0.619900405407
381,2,2,-0.414588568094 0.908465745925 0.0529745947167 -0.21466985119 -0.300533053303 -0.0817397980524 -0.950262326564 -0.069373606129 -0.858950640653 -0.409888513982 0.306912370275 1.00040116781 0.0 0.0 0.0 1.0,169 126 111 91,,0.9019286,0.0918531,0.0575934313238
381,6,6,0.312384524516 -0.949341662291 -0.034151384767 -0.0408446019704 -0.879850760247 -0.302698438227 0.366382716825 0.0161589467174 -0.358159948257 -0.0844041689354 -0.929837290998 0.866021568354 0.0 0.0 0.0 1.0,276 205 42 45,,0.87595415,0.09301622,0.0
381,12,12,-0.116421029926 -0.0785932743724 -0.99008547157 0.111661174336 -0.704024706953 0.709682781806 0.0264492194273 -0.0295017673405 0.70056788093 0.700123879347 -0.137953607337 0.954498395558 0.0 0.0 0.0 1.0,322 182 136 46,,0.70913446,0.066779226,0.561323642731
391,-1,-1,0.844964 0.380239 -0.376104 0.411273 0.534323 -0.569769 0.624389 0.309387 0.023125 -0.728547 -0.684605 1.386388 0.000000 0.000000 0.000000 1.000000,,images/rgb_000391.png,,,
391,0,0,0.851732 0.523975 -0.001289 -0.041939 0.352374 -0.574609 -0.738685 -0.058693 -0.387794 0.628708 -0.674049 1.015126 0.000000 0.000000 0.000000 1.000000,,,1,1,1
391,6,6,0.653557261109 0.753157851639 0.0749410232504 -0.274514452889 0.554549325851 -0.409110026768 -0.724640622099 0.0115902300043 -0.515109650122 0.515152634189 -0.685040007473 0.906258726296 0.0 0.0 0.0 1.0,136 208 57 49,,0.9998173,0.20351712,0.539440751076
391,4,4,-0.0797801523912 0.819594236452 0.567362683704 -0.124736923608 0.45189844592 -0.477590123266 0.753455684652 -0.0299928248593 0.888494750609 0.31650112438 -0.332271148922 0.8882024805 0.0 0.0 0.0 1.0,228 175 47 73,,0.9994295,0.09973359,0.245110243559
391,9,9,-0.852589523137 -0.515473396982 -0.0858969268434 -0.264292678642 -0.318261365433 0.642551502511 -0.6970202794 -0.0594132626167 0.414488610592 -0.566934514406 -0.711887946284 0.942622431114 0.0 0.0 0.0 1.0,146 165 57 57,,0.99835443,0.19392674,0.621099233627
391,8,8,-0.992102500817 -0.125221146946 -0.00723133672832 -0.175603453223 -0.0716718309116 0.613267763756 -0.786616678307 -0.12075379556 0.102935788369 -0.77988609059 -0.617399310963 0.968399989718 0.0 0.0 0.0 1.0,201 137 54 44,,0.99559635,0.20207946,0.488007724285
391,4,4,0.882776267633 0.463881903595 -0.0742942852553 -0.051539043353 -0.427635180136 0.727969556995 -0.535899689119 -0.0254312371577 -0.19451019 0.504850377444 0.84100646988 0.926483811318 0.0 0.0 0.0 1.0,272 177 46 62,,0.98848456,0.084399685,0.366318762302
391,3,3,0.249409886084 0.961279666284 -0.11720116003 0.0731669637678 0.499882959707 -0.231453031795 -0.834593626064 -0.2179479216 -0.829404446165 0.149569038446 -0.538253998982 1.00120636396 0.0 0.0 0.0 1.0,328 60 77 132,,0.9875073,0.24879931,0.241084843874
391,8,8,0.981430049487 0.190175562848 0.0250661776189 0.0680790966973 0.191733398335 -0.968638479691 -0.158043663668 0.00487101069339 -0.0057759785122 0.159914824073 -0.987113918002 0.889892499136 0.0 0.0 0.0 1.0,340 207 53 49,,0.98648816,0.09361534,0.829878032207
391,2,2,-0.281018953002 0.875806189476 -0.392417974268 -0.195993868406 -0.512509913992 -0.482660485856 -0.71019183567 -0.112125398231 -0.811395055514 0.00154073614997 0.584496099234 1.0089966679 0.0 0.0 0.0 1.0,167 124 120 93,,0.981486,0.13371524,0.0731254443526
391,9,9,-0.991585531104 0.127501777938 0.0223926579229 -0.198199292139 0.0622223823213 0.621113007368 -0.781247084613 -0.228218613786 -0.113518763402 -0.773279980797 -0.62382013566 1.02782196557 0.0 0.0 0.0 1.0,192 81 58 54,,0.8515761,0.2427207,0.556283473969
391,5,5,0.840946049869 0.443889127699 -0.309470812067 -0.0594248882534 0.211452724966 -0.796005013493 -0.567154091582 -0.157945864538 -0.498093852918 0.411507546474 -0.763258837407 0.976866774455 0.0 0.0 0.0 1.0,255 95 72 92,,0.8431825,0.10561692,0.416320860386
391,12,12,-0.0841598573678 -0.0696517052239 -0.994014968885 0.103478121508 -0.689496960175 0.724248402211 0.00762848633221 -0.0316907552772 0.719382415908 0.686012311736 -0.108977281252 0.955622248155 0.0 0.0 0.0 1.0,326 182 131 49,,0.7775555,0.089907706,0.550958812237
391,10,10,-0.290800828816 0.581455404922 -0.759831882752 -0.0477393315071 -0.267738518751 0.712971803212 0.648064266413 -0.160979778401 0.918559178027 0.391893888587 -0.0516547824632 0.950982025411 0.0 0.0 0.0 1.0,267 102 54 67,,0.77466923,0.09632874,0.313285768032
401,-1,-1,0.836743 0.389886 -0.384512 0.421289 0.547067 -0.564324 0.618269 0.316364 0.024065 -0.727686 -0.685488 1.387125 0.000000 0.000000 0.000000 1.000000,,images/rgb_000401.png,,,
401,0,0,0.844387 0.535729 -0.002200 -0.042061 0.359794 -0.570122 -0.738587 -0.061379 -0.396937 0.622862 -0.674155 1.018201 0.000000 0.000000 0.000000 1.000000,,,1,1,1
401,6,6,0.994602720267 0.0973246205913 0.0359631347853 -0.277363177736 0.0917215271693 -0.662699508514 -0.74324728245 0.00701505771277 -0.0485035080231 0.7425343626 -0.668049496719 0.911919192529 0.0 0.0 0.0 1.0,134 207 58 49,,0.9998945,0.21403769,0.459311336279
401,4,4,0.990119487079 -0.123163156067 0.0670390803456 -0.124002294887 -0.0409411989104 -0.711152048399 -0.701845126997 -0.0241187633528 0.134116440222 0.692165876828 -0.709167948668 0.890205511635 0.0 0.0 0.0 1.0,227 171 46 77,,0.9988268,0.09699948,0.654234051704
401,4,4,-0.344008737195 0.934881448416 0.087490948907 -0.0509878192664 -0.726042141463 -0.205756613271 -0.656145582104 -0.0208922124132 -0.59541649083 -0.289241929019 0.749545401523 0.928193537431 0.0 0.0 0.0 1.0,271 177 45 63,,0.99663514,0.06651093,0.707388758659
401,9,9,-0.828809297029 -0.556438652664 -0.0587467018644 -0.266358464314 -0.371576540651 0.625856664245 -0.685736327066 -0.0621382286475 0.41833721278 -0.546515746929 -0.725475371575 0.945526710272 0.0 0.0 0.0 1.0,143 163 59 61,,0.9945155,0.17778108,0.697829246521
401,3,3,0.314091806976 0.94122388113 -0.124273659243 0.0720032834334 0.529518394134 -0.282322705277 -0.799940097982 -0.222113624537 -0.788007999366 0.185449442372 -0.587070606707 0.999851287535 0.0 0.0 0.0 1.0,326 59 80 132,,0.98558193,0.28851113,0.262248903513
401,8,8,-0.805258963812 0.591970210423 0.0336046302054 -0.184660301131 0.360001676507 0.533171949429 -0.765588966257 -0.123112403695 -0.471122907649 -0.604399654462 -0.642451759726 0.97148444913 0.0 0.0 0.0 1.0,201 139 56 42,,0.9834079,0.16732532,0.613207697868
401,2,2,-0.397987595719 0.915601168972 0.057274540859 -0.208651130297 -0.422363370838 -0.127452863505 -0.897421278196 -0.0866892586162 -0.814380167138 -0.381353204997 0.437441054784 1.00617047507 0.0 0.0 0.0 1.0,180 111 108 100,,0.9750886,0.13112195,0.0724928677082
401,8,8,0.237516382774 -0.97019974716 -0.0479418243749 0.0665102872126 -0.942290541049 -0.21813357016 -0.253980869003 0.00364865250025 0.235954453579 0.105499744928 -0.966020341223 0.888438940731 0.0 0.0 0.0 1.0,336 205 54 53,,0.9723972,0.10680162,0.860674738884
401,6,6,0.941688256695 0.328879631738 0.0711436225616 -0.0612984903088 -0.210079550632 0.739796384519 -0.639193156925 0.0112061505032 -0.262849404812 0.586974869377 0.765748452894 0.877219470338 0.0 0.0 0.0 1.0,273 208 41 45,,0.802054,0.16805433,0.0
401,9,9,-0.99794735748 0.063945133774 -0.00347729267988 -0.196927353831 0.0435581588908 0.637973791757 -0.768825160765 -0.229334275952 -0.0469442061579 -0.767398502017 -0.639449591923 1.03061394653 0.0 0.0 0.0 1.0,193 83 54 49,,0.79368865,0.18687147,0.595193624496
401,10,10,-0.209595270192 0.540990224299 -0.814493339399 -0.0422787203999 -0.384978969856 0.720055260902 0.577331459402 -0.152981926045 0.898810889721 0.434568749981 0.057349682291 0.958992078904 0.0 0.0 0.0 1.0,264 97 56 79,,0.77230096,0.102312006,0.35177308321
401,12,12,-0.0494225340796 -0.0793409850524 -0.995621625527 0.102810775823 -0.830335162214 0.557255186691 -0.00318987404872 -0.0281226615907 0.555068402556 0.826541992277 -0.093420573149 0.953032223089 0.0 0.0 0.0 1.0,318 181 141 49,,0.7708365,0.069648564,0.502153635025
401,5,5,0.521611070755 0.74414280228 -0.417340844731 -0.0468578877705 0.555703222892 -0.667490405692 -0.495631401726 -0.160261656908 -0.647391549939 0.0266091736924 -0.761692938751 0.978644954677 0.0 0.0 0.0 1.0,257 100 70 85,,0.75486827,0.11552303,0.396093338728
411,-1,-1,0.827561 0.399057 -0.394837 0.432976 0.560871 -0.557919 0.611678 0.323993 0.023807 -0.727653 -0.685531 1.387172 0.000000 0.000000 0.000000 1.000000,,images/rgb_000411.png,,,
411,0,0,0.836005 0.548720 -0.001800 -0.040317 0.368700 -0.564158 -0.738774 -0.059180 -0.406395 0.616955 -0.673951 1.015682 0.000000 0.000000 0.000000 1.000000,,,1,1,1
411,6,6,0.522462527371 0.84795873561 0.0894365148886 -0.278295106002 0.618437945832 -0.30464286328 -0.724380585747 0.00442134822665 -0.586998649613 0.433772646158 -0.683574338896 0.913395010671 0.0 0.0 0.0 1.0,133 204 58 49,,0.9999242,0.22200131,0.490562558174
411,4,4,0.879759034518 0.247287587579 -0.406045428754 -0.131264672507 -0.0698333831768 -0.777597224665 -0.62487267086 -0.0272362931509 -0.470263053808 0.578092903626 -0.666829254757 0.897527071253 0.0 0.0 0.0 1.0,226 172 45 74,,0.9992919,0.09202946,0.19965018332
411,9,9,-0.830389760215 -0.553409182534 -0.0647388818042 -0.267357638033 -0.366028967503 0.629413001824 -0.685464855469 -0.0648034859933 0.420090039252 -0.545506690905 -0.725221903351 0.948278390086 0.0 0.0 0.0 1.0,143 161 62 60,,0.99831474,0.18554309,0.700310468674
411,4,4,-0.00782690518576 0.998479746495 0.0545612994251 -0.055727066266 -0.805463965092 0.0260395368752 -0.592072414032 -0.0232815468839 -0.592593064837 -0.0485812552232 0.80403564669 0.930573066843 0.0 0.0 0.0 1.0,269 178 44 64,,0.99694026,0.06599527,0.52964502573
411,3,3,0.327173430906 0.939539967919 -0.101104870265 0.0752467687631 0.508656635315 -0.265270671577 -0.819084793017 -0.219007756676 -0.796383056989 0.216555118812 -0.564692754564 1.00069085731 0.0 0.0 0.0 1.0,326 59 79 134,,0.97595006,0.25758305,0.254040598869
411,8,8,-0.792925360906 -0.608967659536 -0.02068240006 -0.176534076532 -0.335542344055 0.464733089282 -0.819411063553 -0.121592580994 0.508606633243 -0.642791992301 -0.572833088477 0.969317064849 0.0 0.0 0.0 1.0,199 134 61 44,,0.97486305,0.21965116,0.446644961834
411,2,2,-0.578175805337 0.815545954604 0.0244445096444 -0.206261573336 -0.0451082940633 -0.00203660791553 -0.998980026845 -0.069435452255 -0.814664335742 -0.578688731666 0.0379654041642 1.02404509093 0.0 0.0 0.0 1.0,174 117 133 102,,0.9732168,0.11369554,0.0418477319181
411,8,8,0.224495208576 -0.973919866072 -0.0328937045084 0.0646810521874 -0.949273598775 -0.210937654479 -0.233205790218 0.00537514251478 0.2201852311 0.0835787077719 -0.971870908924 0.886906810742 0.0 0.0 0.0 1.0,334 207 56 51,,0.93850875,0.11392248,0.881228089333
411,5,5,-0.913239424648 -0.268659066967 -0.306294072756 -0.0568751364661 -0.0661218248594 0.839549286272 -0.539244749809 -0.149524455758 0.402021961522 -0.472206842026 -0.784473734932 0.983059296398 0.0 0.0 0.0 1.0,256 97 71 85,,0.9058523,0.10611281,0.456387519836
411,12,12,0.0282643160508 -0.081671892181 -0.996258415506 0.10207851212 -0.755520509376 0.650841974673 -0.0747895976411 -0.0265980525682 0.654515002387 0.754807542378 -0.043309186311 0.951980133822 0.0 0.0 0.0 1.0,321 180 136 49,,0.8170214,0.06411221,0.540346562862
411,10,10,-0.281778198254 0.589188872926 -0.757269779543 -0.0447806163043 -0.306842190434 0.692467224781 0.652944877286 -0.156843000836 0.909092358982 0.416347948985 -0.0143341626008 0.956812189062 0.0 0.0 0.0 1.0,262 95 61 77,,0.7681883,0.09809845,0.31415361166
421,-1,-1,0.817328 0.408898 -0.405928 0.443305 0.575693 -0.550790 0.604325 0.330808 0.023526 -0.727621 -0.685575 1.387214 0.000000 0.000000 0.000000 1.000000,,images/rgb_000421.png,,,
421,0,0,0.824602 0.565712 -0.001496 -0.038672 0.380726 -0.556912 -0.738172 -0.058346 -0.418426 0.608128 -0.674612 1.014365 0.000000 0.000000 0.000000 1.000000,,,1,1,1
421,6,6,0.995620719303 -0.0498314994118 0.0790961753861 -0.279041354827 0.0234942125995 -0.685555906827 -0.727640790905 0.000728466678946 0.0904842818873 0.726312549996 -0.681382913236 0.918029537053 0.0 0.0 0.0 1.0,135 203 57 48,,0.9999746,0.20660485,0.52038192749
421,4,4,0.992891341406 0.118872180631 -0.00601571555174 -0.125676588322 -0.0127500165987 0.156474791517 0.987599654058 -0.0230701466956 0.118339432305 -0.980502444817 0.156878087922 0.894849819799 0.0 0.0 0.0 1.0,227 172 44 71,,0.9991641,0.09039418,0.18620698154
