frame,label,id,transform,bbox,image_path,detection_score,raw_pose_score,render_score
128,-1,-1,0.912679 -0.306523 0.270300 3.198194 -0.407923 -0.723497 0.556914 -1.375665 0.024854 -0.618545 -0.785357 1.431195 0.000000 0.000000 0.000000 1.000000,,images/rgb_000128.png,,,
128,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
128,4,4,-0.767325600329 -0.640203574868 -0.0367533101459 -0.0758098228218 -0.44871649213 0.576994223231 -0.682444998552 -0.108335881142 0.458110175363 -0.507165701803 -0.73001234109 0.814145286319 0.0 0.0 0.0 1.0,250 117 52 81,,0.99058026,0.12562795,0.746225237846
128,2,2,0.020930215374 -0.896873758321 0.441791113219 -0.0332594291296 0.612655964809 -0.337694324148 -0.714573447745 -0.0437272929784 0.790072525069 0.285622136875 0.542407042781 0.880527916302 0.0 0.0 0.0 1.0,222 130 131 132,,0.7629915,0.077120006,0.508807420731
129,-1,-1,0.912869 -0.306187 0.270040 3.200423 -0.407498 -0.723641 0.557038 -1.376635 0.024854 -0.618542 -0.785359 1.431209 0.000000 0.000000 0.000000 1.000000,,images/rgb_000129.png,,,
129,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
129,4,4,0.049630046813 -0.996010631023 0.0741598364537 -0.0796986203644 -0.781078155309 -0.0849809902291 -0.618623590399 -0.1078256906 0.622457848976 -0.0272223105041 -0.782179756871 0.814685679192 0.0 0.0 0.0 1.0,245 118 56 82,,0.9918699,0.1172325,0.70375341177
129,2,2,0.0352861171645 -0.878636461856 0.476185738796 -0.0367778584969 0.620337765339 -0.35431930197 -0.699742016135 -0.0414978082872 0.783540647848 0.320087175857 0.53254882689 0.88048360585 0.0 0.0 0.0 1.0,220 125 134 138,,0.7046408,0.07460926,0.55693924427
130,-1,-1,0.912973 -0.306003 0.269897 3.201406 -0.407264 -0.723720 0.557106 -1.377065 0.024854 -0.618541 -0.785360 1.431215 0.000000 0.000000 0.000000 1.000000,,images/rgb_000130.png,,,
130,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
130,4,4,-0.228412651976 -0.97125770556 0.0669785772237 -0.0827097823943 -0.711172519752 0.119472531846 -0.69279142697 -0.109023830978 0.664876911591 -0.205875650634 -0.718020827629 0.812940709614 0.0 0.0 0.0 1.0,245 115 56 88,,0.9851795,0.13571696,0.604798555374
131,-1,-1,0.912737 -0.306421 0.270221 3.203441 -0.407794 -0.723541 0.556952 -1.377894 0.024854 -0.618544 -0.785358 1.431227 0.000000 0.000000 0.000000 1.000000,,images/rgb_000131.png,,,
131,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
131,4,4,-0.957642695743 -0.28791103723 0.00526326237501 -0.0835073659034 -0.233526280192 0.765795825871 -0.599184637268 -0.10948697164 0.168481286051 -0.575033901365 -0.800593572627 0.814888395965 0.0 0.0 0.0 1.0,243 115 56 86,,0.9868699,0.135051,0.700255632401
132,-1,-1,0.912466 -0.306900 0.270592 3.204465 -0.408400 -0.723335 0.556775 -1.378292 0.024854 -0.618547 -0.785356 1.431233 0.000000 0.000000 0.000000 1.000000,,images/rgb_000132.png,,,
132,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
132,4,4,-0.33967634882 -0.938065899817 0.0682081054717 -0.0875731687663 -0.723284667627 0.214168461398 -0.656499169625 -0.108465789191 0.60123145928 -0.272331117837 -0.751236643562 0.8130794119 0.0 0.0 0.0 1.0,241 115 55 83,,0.9746609,0.14016183,0.619377613068
133,-1,-1,0.911684 -0.308278 0.271659 3.206774 -0.410142 -0.722742 0.556264 -1.379170 0.024855 -0.618555 -0.785349 1.431247 0.000000 0.000000 0.000000 1.000000,,images/rgb_000133.png,,,
133,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
133,4,4,-0.142306940508 -0.986750740569 0.0779211824172 -0.0905316686752 -0.760637193441 0.0586430891919 -0.646523045254 -0.108477110495 0.633387554849 -0.151274466042 -0.758904632537 0.813094960995 0.0 0.0 0.0 1.0,240 116 57 83,,0.9763698,0.12067636,0.628942012787
134,-1,-1,0.911413 -0.308754 0.272028 3.208742 -0.410744 -0.722536 0.556087 -1.379974 0.024856 -0.618558 -0.785347 1.431259 0.000000 0.000000 0.000000 1.000000,,images/rgb_000134.png,,,
134,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
134,4,4,-0.150231794108 -0.982767256799 0.107698314759 -0.0917176496167 -0.826365181709 0.0650238802421 -0.559367930308 -0.108302200344 0.542725524089 -0.173032985183 -0.821893296932 0.812190876713 0.0 0.0 0.0 1.0,234 115 63 82,,0.9931137,0.12230669,0.561649382114
134,2,2,0.00041588928469 -0.930851048212 0.365398622163 -0.0511153384685 0.608403173384 -0.289755096865 -0.738842041615 -0.0409094569333 0.793628002059 0.222616957762 0.56621222564 0.879652236843 0.0 0.0 0.0 1.0,224 135 116 125,,0.7046145,0.06435582,0.505934119225
135,-1,-1,0.911258 -0.309026 0.272238 3.210717 -0.411087 -0.722419 0.555986 -1.380798 0.024856 -0.618560 -0.785345 1.431271 0.000000 0.000000 0.000000 1.000000,,images/rgb_000135.png,,,
135,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
135,4,4,-0.771391411029 -0.636360960317 -0.000138473882958 -0.0955869958741 -0.535958305156 0.649801440771 -0.538986811254 -0.109682021592 0.343080145336 -0.415695580632 -0.842314192044 0.814276458144 0.0 0.0 0.0 1.0,236 115 62 86,,0.99658763,0.14593308,0.504148066044
135,2,2,0.0400649240599 -0.995561226166 -0.0851624730449 -0.0771617983006 0.609501308882 0.0918879935426 -0.787441903326 -0.0542131010755 0.791772035583 -0.0203578387302 0.610477355904 0.89030519994 0.0 0.0 0.0 1.0,215 121 130 143,,0.7666539,0.09098391,0.683123648167
136,-1,-1,0.911941 -0.307827 0.271310 3.213784 -0.409572 -0.722936 0.556432 -1.382201 0.024855 -0.618552 -0.785351 1.431290 0.000000 0.000000 0.000000 1.000000,,images/rgb_000136.png,,,
136,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
136,4,4,-0.028619509744 -0.994145175224 0.104193542225 -0.0973174005222 -0.724425982873 -0.0511947635695 -0.687448973759 -0.107233036873 0.688758244234 -0.0951549618384 -0.718719426645 0.812058168182 0.0 0.0 0.0 1.0,233 114 58 81,,0.99572146,0.10738193,0.588503599167
136,2,2,0.0309770121032 -0.997381806943 -0.0653448995719 -0.0769791928255 0.60690902246 0.0707136497367 -0.791619238143 -0.0549631323443 0.79416740249 -0.0151364104008 0.607510515055 0.890421393254 0.0 0.0 0.0 1.0,221 129 120 133,,0.8233715,0.09071594,0.690296113491
137,-1,-1,0.911336 -0.308890 0.272133 3.212311 -0.410916 -0.722477 0.556037 -1.381491 0.024856 -0.618559 -0.785346 1.431280 0.000000 0.000000 0.000000 1.000000,,images/rgb_000137.png,,,
137,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
137,4,4,-0.112119731095 -0.991333364831 0.0684640465609 -0.0967929503826 -0.768110396631 0.0427499184302 -0.638888772058 -0.107284479642 0.630424923752 -0.124219983281 -0.766246573412 0.813242149496 0.0 0.0 0.0 1.0,236 118 55 80,,0.9943791,0.16388232,0.757125020027
138,-1,-1,0.912001 -0.307720 0.271227 3.214706 -0.409437 -0.722982 0.556471 -1.382602 0.024855 -0.618552 -0.785352 1.431295 0.000000 0.000000 0.000000 1.000000,,images/rgb_000138.png,,,
138,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
138,4,4,-0.246960567635 -0.968540313891 0.0306616764324 -0.0977577465162 -0.737029339633 0.167198298574 -0.654853022803 -0.108232777726 0.629124972127 -0.184321429362 -0.755134014678 0.812598747583 0.0 0.0 0.0 1.0,235 117 55 81,,0.9979972,0.12730765,0.739904224873
138,2,2,0.0453381445713 -0.995304579303 -0.0855175249001 -0.0765016053869 0.609258626823 0.0953910730219 -0.787213102552 -0.054089391372 0.79167441432 -0.016411508338 0.610722755516 0.890507491805 0.0 0.0 0.0 1.0,211 123 132 141,,0.71439266,0.07776417,0.710421681404
139,-1,-1,0.911649 -0.308341 0.271708 3.213064 -0.410221 -0.722715 0.556241 -1.381855 0.024855 -0.618556 -0.785349 1.431285 0.000000 0.000000 0.000000 1.000000,,images/rgb_000139.png,,,
139,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
139,4,4,-0.200390397406 -0.972903103461 0.115339671858 -0.0992699973489 -0.717820865913 0.065679548785 -0.693122933779 -0.108261889474 0.666765995749 -0.221688403279 -0.711531699058 0.811840456972 0.0 0.0 0.0 1.0,235 117 52 80,,0.9916054,0.11069972,0.570473909378
139,2,2,0.0275036382674 -0.998229736783 -0.052734642159 -0.0790799230744 0.605209584564 0.0586155407273 -0.793905269624 -0.0541890991864 0.795590917893 -0.0100802275189 0.605750344927 0.890245153051 0.0 0.0 0.0 1.0,218 133 122 127,,0.752927,0.069522694,0.764156699181
140,-1,-1,0.912546 -0.306759 0.270483 3.218537 -0.408221 -0.723396 0.556827 -1.384304 0.024854 -0.618546 -0.785356 1.431319 0.000000 0.000000 0.000000 1.000000,,images/rgb_000140.png,,,
140,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
140,4,4,-0.241936530956 -0.969547702355 0.0379995769447 -0.0998354718278 -0.724638317789 0.154501394709 -0.67158664923 -0.1077020886 0.645264305057 -0.190017293665 -0.739950947515 0.813212594126 0.0 0.0 0.0 1.0,234 116 54 83,,0.9971463,0.12823853,0.732918381691
141,-1,-1,0.912664 -0.306550 0.270321 3.220433 -0.407957 -0.723485 0.556904 -1.385125 0.024854 -0.618545 -0.785357 1.431330 0.000000 0.000000 0.000000 1.000000,,images/rgb_000141.png,,,
141,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
141,4,4,-0.0516192139237 -0.996539844425 0.0651444182428 -0.101992796153 -0.687790872837 -0.0118203184382 -0.725812644774 -0.108418745224 0.724071247873 -0.0822716144628 -0.684800853867 0.811126705198 0.0 0.0 0.0 1.0,233 116 52 82,,0.99716705,0.10369103,0.521745443344
141,2,2,0.042753741052 -0.996437107751 -0.0726994355001 -0.084172717679 0.623108390604 0.0834736733208 -0.77766836082 -0.0546184712524 0.780966101175 -0.0120513965295 0.624457134363 0.891626777127 0.0 0.0 0.0 1.0,206 127 135 135,,0.7078207,0.061052337,0.669974923134
142,-1,-1,0.912636 -0.306601 0.270360 3.219538 -0.408021 -0.723464 0.556885 -1.384741 0.024854 -0.618545 -0.785357 1.431325 0.000000 0.000000 0.000000 1.000000,,images/rgb_000142.png,,,
142,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
142,4,4,-0.178584084372 -0.981236848549 0.0726771756402 -0.104462416846 -0.707616109041 0.076759660524 -0.70241540184 -0.107073836558 0.683657199944 -0.176867751629 -0.708047054509 0.813265581049 0.0 0.0 0.0 1.0,229 117 55 85,,0.99464935,0.119688705,0.623188495636
142,2,2,0.0539017671594 -0.997670138817 -0.041819775347 -0.0853931808303 0.634894110166 0.0665667801636 -0.769726141335 -0.0547103757386 0.770716594069 0.0149384701905 0.637002962109 0.893336088397 0.0 0.0 0.0 1.0,204 127 136 136,,0.7426347,0.09304203,0.623203635216
143,-1,-1,0.912259 -0.307267 0.270876 3.223440 -0.408863 -0.723178 0.556639 -1.386347 0.024855 -0.618549 -0.785354 1.431348 0.000000 0.000000 0.000000 1.000000,,images/rgb_000143.png,,,
143,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
143,4,4,-0.0207754274866 -0.992519078317 0.12030902206 -0.107356946902 -0.753514808879 -0.0635453158868 -0.654352676795 -0.107181510613 0.657102590478 -0.104249086351 -0.746557642505 0.812504041368 0.0 0.0 0.0 1.0,225 116 58 85,,0.9954313,0.11267838,0.634090662003
144,-1,-1,0.912351 -0.307103 0.270749 3.221531 -0.408656 -0.723248 0.556700 -1.385549 0.024855 -0.618548 -0.785355 1.431337 0.000000 0.000000 0.000000 1.000000,,images/rgb_000144.png,,,
144,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
144,4,4,-0.769291492437 -0.6292998147 0.11032834125 -0.110638180949 -0.528748961699 0.530164829742 -0.662834661742 -0.108080153501 0.358629523557 -0.568249062052 -0.74059291673 0.814781070492 0.0 0.0 0.0 1.0,223 115 59 87,,0.99665207,0.12625791,0.621931791306
145,-1,-1,0.912047 -0.307640 0.271165 3.225580 -0.409335 -0.723017 0.556501 -1.387230 0.024855 -0.618551 -0.785352 1.431361 0.000000 0.000000 0.000000 1.000000,,images/rgb_000145.png,,,
145,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
145,4,4,-0.265486553893 -0.957219151303 0.115101633702 -0.112175843405 -0.729714350351 0.12147728293 -0.67287460691 -0.107551789346 0.630106226437 -0.262630474452 -0.730747136358 0.812744792457 0.0 0.0 0.0 1.0,225 114 53 83,,0.9958632,0.11738358,0.634139716625
146,-1,-1,0.912709 -0.306470 0.270259 3.228584 -0.407856 -0.723520 0.556934 -1.388596 0.024854 -0.618544 -0.785358 1.431380 0.000000 0.000000 0.000000 1.000000,,images/rgb_000146.png,,,
146,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
146,4,4,-0.4015553746 -0.912063558746 0.0830261762191 -0.113240995816 -0.730515288473 0.264304880711 -0.629674791729 -0.107302832938 0.552359207795 -0.31350118794 -0.772409419106 0.8139661041 0.0 0.0 0.0 1.0,224 115 55 83,,0.9930407,0.1300287,0.701339960098
147,-1,-1,0.912891 -0.306149 0.270010 3.229435 -0.407450 -0.723657 0.557052 -1.388981 0.024854 -0.618542 -0.785359 1.431385 0.000000 0.000000 0.000000 1.000000,,images/rgb_000147.png,,,
147,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
147,4,4,-0.321097550086 -0.941638510774 0.101060765658 -0.114036863206 -0.739786774219 0.182769297747 -0.647542209042 -0.107970133313 0.591279876217 -0.282687634727 -0.755298490104 0.813666802251 0.0 0.0 0.0 1.0,219 115 60 82,,0.98775953,0.12256697,0.662106275558
148,-1,-1,0.913924 -0.304312 0.268587 3.231846 -0.405126 -0.724441 0.557727 -1.390139 0.024853 -0.618531 -0.785368 1.431400 0.000000 0.000000 0.000000 1.000000,,images/rgb_000148.png,,,
148,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
148,4,4,-0.179859866804 -0.97563109421 0.125675758694 -0.115516800445 -0.731171998156 0.0471265953532 -0.680563437986 -0.107340958747 0.658056181056 -0.214296644912 -0.72183031978 0.813409457384 0.0 0.0 0.0 1.0,224 115 54 82,,0.993723,0.11114472,0.595348358154
149,-1,-1,0.914120 -0.303963 0.268317 3.232691 -0.404685 -0.724589 0.557855 -1.390520 0.024852 -0.618529 -0.785370 1.431405 0.000000 0.000000 0.000000 1.000000,,images/rgb_000149.png,,,
149,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
149,4,4,-0.209934063104 -0.973190537529 0.0939567284113 -0.116774792458 -0.755531927428 0.100481932139 -0.647359936936 -0.108626025464 0.620563611393 -0.206890209963 -0.756371102856 0.81436148104 0.0 0.0 0.0 1.0,222 115 57 85,,0.9967527,0.114552476,0.606241941452
149,2,2,0.0597002089816 -0.99554923109 -0.0729219687253 -0.0927822760505 0.642237448396 0.0942322274133 -0.760691361325 -0.0546129749389 0.764177299405 -0.00141978588454 0.645004681597 0.893189589657 0.0 0.0 0.0 1.0,200 126 130 137,,0.74241644,0.05206416,0.582322359085
150,-1,-1,0.913541 -0.304995 0.269116 3.231017 -0.405990 -0.724150 0.557477 -1.389738 0.024853 -0.618535 -0.785365 1.431395 0.000000 0.000000 0.000000 1.000000,,images/rgb_000150.png,,,
150,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
150,4,4,-0.145361218448 -0.969060451643 0.199479215037 -0.118979702129 -0.779257025165 -0.0120916022625 -0.6265878086 -0.107890113895 0.609613488124 -0.246527147015 -0.753389514715 0.815001988086 0.0 0.0 0.0 1.0,219 118 57 84,,0.99583876,0.13178246,0.547478556633
150,2,2,0.0551487215076 -0.996419314652 -0.0640871898669 -0.0936243381085 0.632902983864 0.0845281538118 -0.769603017295 -0.0553936136119 0.772264482889 0.00188164877798 0.635298377037 0.892001320613 0.0 0.0 0.0 1.0,200 125 130 139,,0.76992995,0.06554698,0.562971711159
151,-1,-1,0.914447 -0.303378 0.267864 3.235687 -0.403945 -0.724838 0.558069 -1.391821 0.024852 -0.618525 -0.785373 1.431423 0.000000 0.000000 0.000000 1.000000,,images/rgb_000151.png,,,
151,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
151,4,4,-0.265057902196 -0.954205743331 0.138692854458 -0.118427582162 -0.741575668163 0.109798496252 -0.661823102203 -0.107769219182 0.61628713833 -0.278272689309 -0.736718720757 0.814608305801 0.0 0.0 0.0 1.0,219 118 55 82,,0.99667335,0.13224505,0.622805953026
151,2,2,-0.0484112839516 0.998233421757 -0.0344439148927 -0.0936767229106 -0.55060891304 -0.0554426581664 -0.832920126144 -0.0580106798586 -0.833358369771 -0.0213576061959 0.552320269582 0.888993222008 0.0 0.0 0.0 1.0,200 129 127 133,,0.8491809,0.071839646,0.518705189228
152,-1,-1,0.915209 -0.297527 0.271793 3.232192 -0.401760 -0.726126 0.557971 -1.390738 0.031344 -0.619855 -0.784090 1.430104 0.000000 0.000000 0.000000 1.000000,,images/rgb_000152.png,,,
152,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
152,4,4,-0.150438753858 -0.97021507227 0.189870732021 -0.122593504498 -0.75854917901 -0.0098878380652 -0.65154076901 -0.108160664714 0.634012085343 -0.24204326927 -0.734468332496 0.813120636376 0.0 0.0 0.0 1.0,218 116 55 81,,0.99664956,0.1216577,0.499687373638
152,2,2,0.0400847784122 -0.998466250128 -0.0381884523879 -0.0978442875402 0.623608231283 0.0548610633179 -0.779809616257 -0.055175274081 0.780708642462 0.00744386242234 0.624850865805 0.89297613201 0.0 0.0 0.0 1.0,199 130 130 132,,0.70238024,0.08600563,0.663208842278
153,-1,-1,0.914465 -0.298863 0.272828 3.235600 -0.403449 -0.725562 0.557485 -1.392058 0.031342 -0.619872 -0.784077 1.430148 0.000000 0.000000 0.000000 1.000000,,images/rgb_000153.png,,,
153,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
153,4,4,-0.338415179254 -0.931739214475 0.131670811723 -0.124491342039 -0.704541624361 0.158128950137 -0.69182102792 -0.107093469837 0.62377581389 -0.326890304747 -0.709962296653 0.813215317692 0.0 0.0 0.0 1.0,216 116 54 80,,0.99721175,0.13736483,0.582251310349
154,-1,-1,0.915019 -0.297868 0.272057 3.233364 -0.402191 -0.725982 0.557847 -1.391200 0.031344 -0.619859 -0.784087 1.430119 0.000000 0.000000 0.000000 1.000000,,images/rgb_000154.png,,,
154,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
154,4,4,-0.686533459198 -0.725662534542 0.0456694138815 -0.126988678156 -0.554177267795 0.481564980755 -0.678957086398 -0.108835902475 0.470700929744 -0.491435708178 -0.7327561528 0.815673698561 0.0 0.0 0.0 1.0,210 117 56 81,,0.9972486,0.12621108,0.657010376453
154,2,2,0.04201568385 -0.99864699904 -0.0306407183215 -0.10427654818 0.630379465006 0.0502898974738 -0.774656476324 -0.0537429310537 0.77514928395 0.0132324419786 0.631639525418 0.893910347202 0.0 0.0 0.0 1.0,195 131 128 134,,0.7478344,0.079442605,0.689661979675
155,-1,-1,0.913863 -0.299939 0.273662 3.239989 -0.404811 -0.725106 0.557092 -1.393818 0.031340 -0.619887 -0.784066 1.430205 0.000000 0.000000 0.000000 1.000000,,images/rgb_000155.png,,,
155,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
155,4,4,-0.172259694988 -0.969917925929 0.172005274466 -0.130697368734 -0.777443218438 0.0266372451496 -0.628388812182 -0.106642312001 0.604903826725 -0.241970399289 -0.75864463768 0.814769744573 0.0 0.0 0.0 1.0,210 115 59 88,,0.9967908,0.1271776,0.603830695152
155,2,2,0.0373505746779 -0.99528760339 -0.0894847535021 -0.109432731878 0.639192596692 0.0926276705197 -0.763448059129 -0.054511516524 0.768139153347 -0.0286827682101 0.639640164391 0.894822676056 0.0 0.0 0.0 1.0,193 127 126 137,,0.70801586,0.07194976,0.564581155777
156,-1,-1,0.913824 -0.300009 0.273716 3.238937 -0.404899 -0.725076 0.557067 -1.393371 0.031340 -0.619887 -0.784065 1.430192 0.000000 0.000000 0.000000 1.000000,,images/rgb_000156.png,,,
156,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
156,4,4,-0.824405283101 -0.562772013132 0.0603621605823 -0.130779954093 -0.484337714399 0.646253950974 -0.589722654525 -0.109340576085 0.292870120711 -0.515406142848 -0.805346881977 0.817129471068 0.0 0.0 0.0 1.0,207 115 63 90,,0.9879793,0.21597998,0.619226813316
157,-1,-1,0.913873 -0.299923 0.273649 3.241055 -0.404790 -0.725113 0.557098 -1.394267 0.031340 -0.619886 -0.784066 1.430219 0.000000 0.000000 0.000000 1.000000,,images/rgb_000157.png,,,
157,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
157,4,4,-0.349672941337 -0.932484139903 0.0905657933577 -0.13496231802 -0.71182566604 0.201582971647 -0.672806455609 -0.108027129023 0.609124827325 -0.299729268461 -0.734254254577 0.813674135835 0.0 0.0 0.0 1.0,208 115 57 84,,0.9949438,0.12193768,0.624335467815
157,2,2,0.0328008528065 -0.995399022664 -0.0900271610981 -0.114564544174 0.602298173479 0.0915689117959 -0.79300191968 -0.0551472929382 0.797597024994 -0.0282120554502 0.602530551631 0.89113567345 0.0 0.0 0.0 1.0,192 129 126 135,,0.7909021,0.078859456,0.576603412628
158,-1,-1,0.914180 -0.299374 0.273224 3.242924 -0.404096 -0.725346 0.557299 -1.395093 0.031341 -0.619879 -0.784071 1.430244 0.000000 0.000000 0.000000 1.000000,,images/rgb_000158.png,,,
158,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
158,4,4,-0.145737211789 -0.974465881764 0.170812500649 -0.136575733115 -0.796066255853 0.0129947743116 -0.605069956395 -0.107488004796 0.587400358692 -0.224159276227 -0.777633228129 0.814403992645 0.0 0.0 0.0 1.0,207 116 58 85,,0.9944811,0.12895125,0.599169909954
158,2,2,-0.0577644385035 0.78586925579 0.615688868218 -0.0897008875605 -0.573856433669 0.4785124894 -0.664616123055 -0.0404597934181 -0.816916191039 -0.391708195334 0.42333512319 0.875423424755 0.0 0.0 0.0 1.0,192 126 122 138,,0.7693645,0.12806906,0.433072388172
159,-1,-1,0.914412 -0.298959 0.272902 3.245554 -0.403571 -0.725522 0.557450 -1.396226 0.031342 -0.619874 -0.784076 1.430279 0.000000 0.000000 0.000000 1.000000,,images/rgb_000159.png,,,
159,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
159,4,4,-0.203450126926 -0.96347988614 0.174110754569 -0.138171890836 -0.74934706373 0.0387765098365 -0.661041118512 -0.106532588255 0.630148414211 -0.264958282165 -0.72986990949 0.814207768051 0.0 0.0 0.0 1.0,208 115 54 83,,0.99134505,0.12732962,0.579755067825
